Project Name,Package Name,Type Name,Method Name,Code Smell
..,org.apache.roller.weblogger.ui.struts2.core,Profile,save,Complex Conditional
..,org.apache.roller.weblogger.ui.struts2.core,Profile,save,Complex Conditional
..,org.apache.roller.weblogger.ui.struts2.core,Profile,save,Complex Method
..,org.apache.roller.weblogger.ui.struts2.core,Profile,save,Long Statement
..,org.apache.roller.weblogger.ui.struts2.core,Profile,save,Long Statement
..,org.apache.roller.weblogger.ui.struts2.core,Profile,save,Magic Number
..,org.apache.roller.weblogger.ui.struts2.core,Profile,myValidate,Complex Method
..,org.apache.roller.weblogger.ui.struts2.core,Profile,myValidate,Long Statement
..,org.apache.roller.weblogger.ui.struts2.core,Profile,myValidate,Long Statement
..,org.apache.roller.weblogger.ui.struts2.core,Register,execute,Long Statement
..,org.apache.roller.weblogger.ui.struts2.core,Register,save,Long Statement
..,org.apache.roller.weblogger.ui.struts2.core,Register,retryActivationCode,Magic Number
..,org.apache.roller.weblogger.ui.struts2.core,Register,myValidate,Complex Conditional
..,org.apache.roller.weblogger.ui.struts2.core,Register,myValidate,Long Statement
..,org.apache.roller.weblogger.ui.struts2.core,Register,myValidate,Magic Number
..,org.apache.roller.weblogger.ui.struts2.editor,BookmarkEdit,myValidate,Complex Conditional
..,org.apache.roller.weblogger.ui.struts2.editor,BookmarkEdit,myValidate,Long Statement
..,org.apache.roller.weblogger.ui.struts2.editor,BookmarksImport,save,Long Statement
..,org.apache.roller.weblogger.ui.struts2.editor,Comments,buildBaseUrl,Long Statement
..,org.apache.roller.weblogger.ui.struts2.editor,Comments,delete,Long Statement
..,org.apache.roller.weblogger.ui.struts2.editor,Comments,update,Complex Method
..,org.apache.roller.weblogger.ui.struts2.editor,CommentsBean,getStartDate,Empty catch clause
..,org.apache.roller.weblogger.ui.struts2.editor,CommentsBean,getEndDate,Empty catch clause
..,org.apache.roller.weblogger.ui.struts2.editor,Entries,buildBaseUrl,Complex Method
..,org.apache.roller.weblogger.ui.struts2.editor,Entries,buildBaseUrl,Long Statement
..,org.apache.roller.weblogger.ui.struts2.editor,Entries,getSortByOptions,Long Statement
..,org.apache.roller.weblogger.ui.struts2.editor,Entries,getSortByOptions,Long Statement
..,org.apache.roller.weblogger.ui.struts2.editor,EntriesBean,getStartDate,Empty catch clause
..,org.apache.roller.weblogger.ui.struts2.editor,EntriesBean,getEndDate,Empty catch clause
..,org.apache.roller.weblogger.ui.struts2.editor,EntryAddWithMediaFile,execute,Long Statement
..,org.apache.roller.weblogger.ui.struts2.editor,EntryAddWithMediaFile,execute,Long Statement
..,org.apache.roller.weblogger.ui.struts2.editor,EntryAddWithMediaFile,execute,Long Statement
..,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,save,Complex Method
..,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,getPreviewURL,Long Statement
..,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,trackback,Complex Method
..,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,getRecentEntries,Magic Number
..,org.apache.roller.weblogger.ui.struts2.editor,MediaFileAdd,myPrepare,Empty catch clause
..,org.apache.roller.weblogger.ui.struts2.editor,MediaFileAdd,save,Complex Conditional
..,org.apache.roller.weblogger.ui.struts2.editor,MediaFileAdd,save,Complex Method
..,org.apache.roller.weblogger.ui.struts2.editor,MediaFileSearchBean,copyTo,Complex Method
..,org.apache.roller.weblogger.ui.struts2.editor,MediaFileSearchBean,copyTo,Magic Number
..,org.apache.roller.weblogger.ui.struts2.editor,MediaFileSearchBean,copyTo,Missing default
..,org.apache.roller.weblogger.ui.struts2.editor,MediaFileView,myPrepare,Long Statement
..,org.apache.roller.weblogger.ui.struts2.editor,MediaFileView,myPrepare,Long Statement
..,org.apache.roller.weblogger.ui.struts2.editor,MediaFileView,myPrepare,Long Statement
..,org.apache.roller.weblogger.ui.struts2.editor,MediaFileView,myPrepare,Long Statement
..,org.apache.roller.weblogger.ui.struts2.editor,MediaFileView,myValidate,Complex Conditional
..,org.apache.roller.weblogger.ui.struts2.editor,MediaFileView,myValidate,Long Statement
..,org.apache.roller.weblogger.ui.struts2.editor,Members,save,Complex Method
..,org.apache.roller.weblogger.ui.struts2.editor,MembersInvite,save,Complex Method
..,org.apache.roller.weblogger.ui.struts2.editor,StylesheetEdit,copyStylesheet,Empty catch clause
..,org.apache.roller.weblogger.ui.struts2.editor,StylesheetEdit,delete,Complex Conditional
..,org.apache.roller.weblogger.ui.struts2.editor,TemplateEdit,myValidate,Long Statement
..,org.apache.roller.weblogger.ui.struts2.editor,TemplateEdit,myValidate,Long Statement
..,org.apache.roller.weblogger.ui.struts2.editor,Templates,execute,Complex Method
..,org.apache.roller.weblogger.ui.struts2.editor,Templates,execute,Long Statement
..,org.apache.roller.weblogger.ui.struts2.editor,Templates,remove,Complex Conditional
..,org.apache.roller.weblogger.ui.struts2.editor,Templates,remove,Long Statement
..,org.apache.roller.weblogger.ui.struts2.editor,Templates,myValidate,Long Statement
..,org.apache.roller.weblogger.ui.struts2.editor,ThemeEdit,myPrepare,Long Statement
..,org.apache.roller.weblogger.ui.struts2.editor,ThemeEdit,myPrepare,Long Statement
..,org.apache.roller.weblogger.ui.struts2.editor,ThemeEdit,save,Complex Method
..,org.apache.roller.weblogger.ui.struts2.editor,ThemeEdit,isFirstCustomization,Long Statement
..,org.apache.roller.weblogger.ui.struts2.editor,WeblogConfig,save,Long Statement
..,org.apache.roller.weblogger.ui.struts2.util,UIAction,isUserIsAdmin,Empty catch clause
..,org.apache.roller.weblogger.ui.struts2.util,UIAction,getHoursList,Magic Number
..,org.apache.roller.weblogger.ui.struts2.util,UIAction,getMinutesList,Magic Number
..,org.apache.roller.weblogger.ui.struts2.util,UIAction,getCommentDaysList,Magic Number
..,org.apache.roller.weblogger.ui.struts2.util,UIAction,getCommentDaysList,Magic Number
..,org.apache.roller.weblogger.ui.struts2.util,UIAction,getCommentDaysList,Magic Number
..,org.apache.roller.weblogger.ui.struts2.util,UIAction,getCommentDaysList,Magic Number
..,org.apache.roller.weblogger.ui.struts2.util,UIAction,getCommentDaysList,Magic Number
..,org.apache.roller.weblogger.ui.struts2.util,UIAction,getCommentDaysList,Magic Number
..,org.apache.roller.weblogger.ui.struts2.util,UISecurityInterceptor,doIntercept,Complex Method
..,org.apache.roller.weblogger.ui.struts2.util,UISecurityInterceptor,doIntercept,Long Statement
..,org.apache.roller.weblogger.ui.struts2.util,UISecurityInterceptor,doIntercept,Long Statement
..,org.apache.roller.weblogger.ui.tags,WordWrapTag,wordWrap,Complex Conditional
..,org.apache.roller.weblogger.ui.tags,WordWrapTag,wordWrap,Complex Method
..,org.apache.roller.weblogger.ui.tags,WordWrapTag,wordWrap,Long Parameter List
..,org.apache.roller.weblogger.util,Bannedwordslist,downloadBannedwordslist,Complex Conditional
..,org.apache.roller.weblogger.util,Bannedwordslist,downloadBannedwordslist,Long Statement
..,org.apache.roller.weblogger.util,Bannedwordslist,loadBannedwordslistFromFile,Long Statement
..,org.apache.roller.weblogger.util,BannedwordslistChecker,checkReferrer,Long Statement
..,org.apache.roller.weblogger.util,BannedwordslistChecker,testComment,Complex Conditional
..,org.apache.roller.weblogger.util,BannedwordslistChecker,testComment,Long Statement
..,org.apache.roller.weblogger.util,BannedwordslistChecker,testComment,Long Statement
..,org.apache.roller.weblogger.util,HTMLSanitizer,sanitizer,Complex Conditional
..,org.apache.roller.weblogger.util,HTMLSanitizer,sanitizer,Complex Conditional
..,org.apache.roller.weblogger.util,HTMLSanitizer,sanitizer,Complex Conditional
..,org.apache.roller.weblogger.util,HTMLSanitizer,sanitizer,Complex Method
..,org.apache.roller.weblogger.util,HTMLSanitizer,sanitizer,Long Method
..,org.apache.roller.weblogger.util,HTMLSanitizer,sanitizer,Magic Number
..,org.apache.roller.weblogger.util,HTMLSanitizer,sanitizer,Magic Number
..,org.apache.roller.weblogger.util,HTMLSanitizer,sanitizer,Magic Number
..,org.apache.roller.weblogger.util,HTMLSanitizer,tokenize,Magic Number
..,org.apache.roller.weblogger.util,HTMLSanitizer,tokenize,Magic Number
..,org.apache.roller.weblogger.util,HTMLSanitizer,replaceAllNoRegex,Long Statement
..,org.apache.roller.weblogger.util,I18nUtils,toLocale,Complex Method
..,org.apache.roller.weblogger.util,I18nUtils,toLocale,Magic Number
..,org.apache.roller.weblogger.util,I18nUtils,toLocale,Magic Number
..,org.apache.roller.weblogger.util,I18nUtils,toLocale,Magic Number
..,org.apache.roller.weblogger.util,I18nUtils,toLocale,Magic Number
..,org.apache.roller.weblogger.util,I18nUtils,toLocale,Magic Number
..,org.apache.roller.weblogger.util,IPBanList,addBannedIp,Complex Conditional
..,org.apache.roller.weblogger.util,LinkbackExtractor,extractByParsingHtml,Complex Conditional
..,org.apache.roller.weblogger.util,LinkbackExtractor,extractByParsingHtml,Magic Number
..,org.apache.roller.weblogger.util,LinkbackExtractor,extractByParsingHtml,Magic Number
..,org.apache.roller.weblogger.util,LinkbackExtractor,handleStartTag,Complex Conditional
..,org.apache.roller.weblogger.util,LinkbackExtractor,handleStartTag,Complex Conditional
..,org.apache.roller.weblogger.util,LinkbackExtractor,handleSimpleTag,Complex Conditional
..,org.apache.roller.weblogger.util,LinkbackExtractor,handleSimpleTag,Complex Conditional
..,org.apache.roller.weblogger.util,LinkbackExtractor,handleSimpleTag,Complex Method
..,org.apache.roller.weblogger.util,LinkbackExtractor,handleEndTag,Complex Conditional
..,org.apache.roller.weblogger.util,LinkbackCallback,handleStartTag,Complex Conditional
..,org.apache.roller.weblogger.util,LinkbackCallback,handleStartTag,Complex Conditional
..,org.apache.roller.weblogger.util,LinkbackCallback,handleSimpleTag,Complex Conditional
..,org.apache.roller.weblogger.util,LinkbackCallback,handleSimpleTag,Complex Conditional
..,org.apache.roller.weblogger.util,LinkbackCallback,handleSimpleTag,Complex Method
..,org.apache.roller.weblogger.util,LinkbackCallback,handleEndTag,Complex Conditional
..,org.apache.roller.weblogger.util,LRUCache2,LRULinkedHashMap,Magic Number
..,org.apache.roller.weblogger.util,LRUCache2,LRULinkedHashMap,Magic Number
..,org.apache.roller.weblogger.util,LRUCache2,LRULinkedHashMap,Magic Number
..,org.apache.roller.weblogger.util,LRULinkedHashMap,LRULinkedHashMap,Magic Number
..,org.apache.roller.weblogger.util,LRULinkedHashMap,LRULinkedHashMap,Magic Number
..,org.apache.roller.weblogger.util,LRULinkedHashMap,LRULinkedHashMap,Magic Number
..,org.apache.roller.weblogger.util,MailUtil,sendPendingEntryNotice,Long Statement
..,org.apache.roller.weblogger.util,MailUtil,sendPendingEntryNotice,Long Statement
..,org.apache.roller.weblogger.util,MailUtil,sendPendingEntryNotice,Long Statement
..,org.apache.roller.weblogger.util,MailUtil,sendWeblogInvitation,Long Statement
..,org.apache.roller.weblogger.util,MailUtil,sendWeblogInvitation,Long Statement
..,org.apache.roller.weblogger.util,MailUtil,sendWeblogInvitation,Long Statement
..,org.apache.roller.weblogger.util,MailUtil,sendWeblogInvitation,Long Statement
..,org.apache.roller.weblogger.util,MailUtil,sendUserActivationEmail,Long Statement
..,org.apache.roller.weblogger.util,MailUtil,sendUserActivationEmail,Long Statement
..,org.apache.roller.weblogger.util,MailUtil,sendEmailNotification,Complex Method
..,org.apache.roller.weblogger.util,MailUtil,sendEmailNotification,Long Method
..,org.apache.roller.weblogger.util,MailUtil,sendEmailNotification,Long Statement
..,org.apache.roller.weblogger.util,MailUtil,sendEmailNotification,Long Statement
..,org.apache.roller.weblogger.util,MailUtil,sendEmailNotification,Long Statement
..,org.apache.roller.weblogger.util,MailUtil,sendMessage,Complex Method
..,org.apache.roller.weblogger.util,MailUtil,sendMessage,Long Parameter List
..,org.apache.roller.weblogger.util,MailUtil,sendTextMessage,Long Parameter List
..,org.apache.roller.weblogger.util,MailUtil,sendHTMLMessage,Long Parameter List
..,org.apache.roller.weblogger.util,MediacastUtil,lookupResource,Magic Number
..,org.apache.roller.weblogger.util,PasswordUtility,main,Magic Number
..,org.apache.roller.weblogger.util,PasswordUtility,main,Magic Number
..,org.apache.roller.weblogger.util,PasswordUtility,main,Magic Number
..,org.apache.roller.weblogger.util,PasswordUtility,main,Magic Number
..,org.apache.roller.weblogger.util,PasswordUtility,main,Magic Number
..,org.apache.roller.weblogger.util,PasswordUtility,main,Magic Number
..,org.apache.roller.weblogger.util,PasswordUtility,savePasswords,Magic Number
..,org.apache.roller.weblogger.util,PasswordUtility,encryptionOn,Magic Number
..,org.apache.roller.weblogger.util,PasswordUtility,encryptionOn,Magic Number
..,org.apache.roller.weblogger.util,PasswordUtility,encryptionOff,Magic Number
..,org.apache.roller.weblogger.util,PasswordUtility,resetPassword,Magic Number
..,org.apache.roller.weblogger.util,PasswordUtility,grantAdmin,Long Statement
..,org.apache.roller.weblogger.util,PasswordUtility,grantAdmin,Magic Number
..,org.apache.roller.weblogger.util,PasswordUtility,grantAdmin,Magic Number
..,org.apache.roller.weblogger.util,PasswordUtility,grantAdmin,Magic Number
..,org.apache.roller.weblogger.util,Trackback,send,Long Statement
..,org.apache.roller.weblogger.util,Trackback,send,Magic Number
..,org.apache.roller.weblogger.util,Trackback,parseTrackbackResponse,Empty catch clause
..,org.apache.roller.weblogger.util,Trackback,parseTrackbackResponse,Magic Number
..,org.apache.roller.weblogger.util,Utilities,removeHTML,Complex Method
..,org.apache.roller.weblogger.util,Utilities,copyFile,Empty catch clause
..,org.apache.roller.weblogger.util,Utilities,copyInputToOutput,Empty catch clause
..,org.apache.roller.weblogger.util,Utilities,copyInputToOutput,Empty catch clause
..,org.apache.roller.weblogger.util,Utilities,encodePassword,Magic Number
..,org.apache.roller.weblogger.util,Utilities,encodePassword,Magic Number
..,org.apache.roller.weblogger.util,Utilities,encodePassword,Magic Number
..,org.apache.roller.weblogger.util,Utilities,encodePassword,Magic Number
..,org.apache.roller.weblogger.util,Utilities,removeVisibleHTMLTags,Complex Conditional
..,org.apache.roller.weblogger.util,Utilities,removeVisibleHTMLTags,Complex Method
..,org.apache.roller.weblogger.util,Utilities,toBase64,Magic Number
..,org.apache.roller.weblogger.util,Utilities,toBase64,Magic Number
..,org.apache.roller.weblogger.util,Utilities,toBase64,Magic Number
..,org.apache.roller.weblogger.util,Utilities,toBase64,Magic Number
..,org.apache.roller.weblogger.util,Utilities,toBase64,Magic Number
..,org.apache.roller.weblogger.util,Utilities,toBase64,Magic Number
..,org.apache.roller.weblogger.util,Utilities,toBase64,Magic Number
..,org.apache.roller.weblogger.util,Utilities,toBase64,Magic Number
..,org.apache.roller.weblogger.util,Utilities,toBase64,Magic Number
..,org.apache.roller.weblogger.util,Utilities,toBase64,Magic Number
..,org.apache.roller.weblogger.util,Utilities,toBase64,Magic Number
..,org.apache.roller.weblogger.util,Utilities,toBase64,Magic Number
..,org.apache.roller.weblogger.util,Utilities,toBase64,Magic Number
..,org.apache.roller.weblogger.util,Utilities,toBase64,Magic Number
..,org.apache.roller.weblogger.util,Utilities,stripInvalidTagCharacters,Complex Conditional
..,org.apache.roller.weblogger.util,Utilities,stripInvalidTagCharacters,Magic Number
..,org.apache.roller.weblogger.util,Utilities,stripInvalidTagCharacters,Magic Number
..,org.apache.roller.weblogger.util,Utilities,stripInvalidTagCharacters,Magic Number
..,org.apache.roller.weblogger.util,Utilities,stripInvalidTagCharacters,Magic Number
..,org.apache.roller.weblogger.util,Utilities,transformToHTMLSubset,Long Identifier
..,org.apache.roller.weblogger.util,Utilities,transformToHTMLSubset,Magic Number
..,org.apache.roller.weblogger.util,Utilities,transformToHTMLSubset,Magic Number
..,org.apache.roller.weblogger.util,Utilities,getContentTypeFromFileName,Empty catch clause
..,org.apache.roller.weblogger.util,Utilities,hasNameAndDomain,Magic Number
..,org.apache.roller.weblogger.util,IPBanListTest,isBanned,Empty catch clause
..,org.apache.roller.weblogger.util,IPBanListTest,isBanned,Magic Number
..,org.apache.roller.weblogger.util,IPBanListTest,isBanned4,Empty catch clause
..,org.apache.roller.weblogger.util,IPBanListTest,isBanned4,Magic Number
..,org.apache.roller.weblogger.util,LinkbackExtractorTest,testLinkbackExtractor,Long Statement
..,org.apache.roller.weblogger.util,LRUCache2Test,testTimeout,Magic Number
..,org.apache.roller.weblogger.util,LRUCache2Test,testTimeout,Magic Number
..,org.apache.roller.weblogger.util,LRUCache2Test,testTimeout,Magic Number
..,org.apache.roller.weblogger.util,LRUCache2Test,testTimeout,Magic Number
..,org.apache.roller.weblogger.util,LRUCache2Test,testLRU,Empty catch clause
..,org.apache.roller.weblogger.util,LRUCache2Test,testLRU,Magic Number
..,org.apache.roller.weblogger.util,LRUCache2Test,testLRU,Magic Number
..,org.apache.roller.weblogger.util,LRUCache2Test,testLRU,Magic Number
..,org.apache.roller.weblogger.util,LRUCache2Test,testLRU,Magic Number
..,org.apache.roller.weblogger.util,LRUCache2Test,testPurge,Magic Number
..,org.apache.roller.weblogger.util,LRUCache2Test,testPurge,Magic Number
..,org.apache.roller.weblogger.util,LRUCache2Test,testPurge,Magic Number
..,org.apache.roller.weblogger.util,UtilitiesTest,testTruncateNicely1,Magic Number
..,org.apache.roller.weblogger.util,UtilitiesTest,testTruncateNicely1,Magic Number
..,org.apache.roller.weblogger.util,UtilitiesTest,testTruncateNicely2,Magic Number
..,org.apache.roller.weblogger.util,UtilitiesTest,testTruncateNicely2,Magic Number
..,org.apache.roller.weblogger.util.cache,ExpiringLRUCacheFactoryImpl,constructCache,Magic Number
..,org.apache.roller.weblogger.util.cache,ExpiringLRUCacheFactoryImpl,constructCache,Magic Number
..,org.apache.roller.weblogger.util.cache,ExpiringLRUCacheFactoryImpl,constructCache,Magic Number
..,org.apache.roller.weblogger.util.cache,LRUCacheFactoryImpl,constructCache,Magic Number
..,org.apache.roller.weblogger.util.cache,LRUCacheImpl,LRUCacheImpl,Magic Number
..,org.apache.roller.weblogger.util.cache,LRUCacheImpl,LRULinkedHashMap,Magic Number
..,org.apache.roller.weblogger.util.cache,LRUCacheImpl,LRULinkedHashMap,Magic Number
..,org.apache.roller.weblogger.util.cache,LRUCacheImpl,LRULinkedHashMap,Magic Number
..,org.apache.roller.weblogger.util.cache,LRULinkedHashMap,LRULinkedHashMap,Magic Number
..,org.apache.roller.weblogger.util.cache,LRULinkedHashMap,LRULinkedHashMap,Magic Number
..,org.apache.roller.weblogger.util.cache,LRULinkedHashMap,LRULinkedHashMap,Magic Number
..,org.apache.roller.weblogger,TestUtils,setupWeblogger,Magic Number
..,org.apache.roller.weblogger,TestUtils,clearTestData,Empty catch clause
..,org.apache.roller.weblogger,TestUtils,setupWeblogEntry,Long Statement
..,org.apache.roller.weblogger,TestUtils,setupWeblogEntry,Long Parameter List
..,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,getEntry,Magic Number
..,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,getCollection,Complex Method
..,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,getCollection,Magic Number
..,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,getCollection,Magic Number
..,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,getCollection,Magic Number
..,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,putEntry,Magic Number
..,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,putEntry,Magic Number
..,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,deleteEntry,Magic Number
..,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,copyToRollerEntry,Complex Method
..,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,copyToRollerEntry,Long Statement
..,org.apache.roller.weblogger.webservices.atomprotocol,MediaCollection,postMedia,Complex Method
..,org.apache.roller.weblogger.webservices.atomprotocol,MediaCollection,getCollection,Complex Method
..,org.apache.roller.weblogger.webservices.atomprotocol,MediaCollection,getCollection,Empty catch clause
..,org.apache.roller.weblogger.webservices.atomprotocol,MediaCollection,getCollection,Long Method
..,org.apache.roller.weblogger.webservices.atomprotocol,MediaCollection,getCollection,Magic Number
..,org.apache.roller.weblogger.webservices.atomprotocol,MediaCollection,filePathFromPathInfo,Magic Number
..,org.apache.roller.weblogger.webservices.atomprotocol,MediaCollection,filePathFromPathInfo,Magic Number
..,org.apache.roller.weblogger.webservices.atomprotocol,MediaCollection,filePathFromPathInfo,Magic Number
..,org.apache.roller.weblogger.webservices.atomprotocol,MediaCollection,createFileName,Magic Number
..,org.apache.roller.weblogger.webservices.atomprotocol,RollerAtomHandler,getEntry,Magic Number
..,org.apache.roller.weblogger.webservices.atomprotocol,RollerAtomHandler,deleteEntry,Magic Number
..,org.apache.roller.weblogger.webservices.atomprotocol,RollerAtomHandler,isEntryURI,Complex Conditional
..,org.apache.roller.weblogger.webservices.atomprotocol,RollerAtomHandler,isEntryURI,Magic Number
..,org.apache.roller.weblogger.webservices.atomprotocol,RollerAtomHandler,isEntryURI,Magic Number
..,org.apache.roller.weblogger.webservices.atomprotocol,RollerAtomHandler,authenticateWSSE,Complex Method
..,org.apache.roller.weblogger.webservices.atomprotocol,RollerAtomHandler,authenticateWSSE,Long Statement
..,org.apache.roller.weblogger.webservices.atomprotocol,RollerAtomHandler,oneSecondThrottle,Empty catch clause
..,org.apache.roller.weblogger.webservices.atomprotocol,RollerAtomService,RollerAtomService,Long Statement
..,org.apache.roller.weblogger.webservices.oauth,AuthorizationServlet,returnToConsumer,Complex Conditional
..,org.apache.roller.weblogger.webservices.oauth,AuthorizationServlet,returnToConsumer,Long Statement
..,org.apache.roller.weblogger.webservices.tagdata,TagDataServlet,doGet,Complex Conditional
..,org.apache.roller.weblogger.webservices.tagdata,TagDataServlet,doGet,Complex Method
..,org.apache.roller.weblogger.webservices.tagdata,TagDataServlet,doGet,Long Method
..,org.apache.roller.weblogger.webservices.tagdata,TagDataServlet,doGet,Magic Number
..,org.apache.roller.weblogger.webservices.xmlrpc,BaseAPIHandler,validate,Complex Method
..,org.apache.roller.weblogger.webservices.xmlrpc,BloggerAPIHandler,deletePost,Long Parameter List
..,org.apache.roller.weblogger.webservices.xmlrpc,BloggerAPIHandler,setTemplate,Long Parameter List
..,org.apache.roller.weblogger.webservices.xmlrpc,BloggerAPIHandler,getTemplate,Long Parameter List
..,org.apache.roller.weblogger.webservices.xmlrpc,BloggerAPIHandler,getUsersBlogs,Magic Number
..,org.apache.roller.weblogger.webservices.xmlrpc,BloggerAPIHandler,editPost,Long Parameter List
..,org.apache.roller.weblogger.webservices.xmlrpc,BloggerAPIHandler,newPost,Long Parameter List
..,org.apache.roller.weblogger.webservices.xmlrpc,BloggerAPIHandler,newPost,Magic Number
..,org.apache.roller.weblogger.webservices.xmlrpc,BloggerAPIHandler,newPost,Magic Number
..,org.apache.roller.weblogger.webservices.xmlrpc,BloggerAPIHandler,newPost,Magic Number
..,org.apache.roller.weblogger.webservices.xmlrpc,BloggerAPIHandler,getRecentPosts,Long Parameter List
..,org.apache.roller.weblogger.webservices.xmlrpc,MetaWeblogAPIHandler,editPost,Long Parameter List
..,org.apache.roller.weblogger.webservices.xmlrpc,MetaWeblogAPIHandler,editPost,Complex Method
..,org.apache.roller.weblogger.webservices.xmlrpc,MetaWeblogAPIHandler,editPost,Long Parameter List
..,org.apache.roller.weblogger.webservices.xmlrpc,MetaWeblogAPIHandler,newPost,Long Parameter List
..,org.apache.roller.weblogger.webservices.xmlrpc,MetaWeblogAPIHandler,newPost,Complex Method
..,org.apache.roller.weblogger.webservices.xmlrpc,MetaWeblogAPIHandler,newPost,Long Parameter List
..,org.apache.roller.weblogger.webservices.xmlrpc,MetaWeblogAPIHandler,newPost,Magic Number
..,org.apache.roller.weblogger.webservices.xmlrpc,MetaWeblogAPIHandler,newPost,Magic Number
..,org.apache.roller.weblogger.webservices.xmlrpc,MetaWeblogAPIHandler,createCategoryStruct,Long Statement
..,org.apache.roller.testing,DerbyStartStopper,start,Empty catch clause
..,org.apache.roller.testing,DerbyStartStopper,start,Long Statement
..,org.apache.roller.testing,DerbyStartStopper,start,Magic Number
..,org.apache.roller.testing,DerbyStartStopper,stop,Empty catch clause
..,org.apache.roller.testing,DerbyStartStopper,stop,Empty catch clause
..,org.apache.roller.testing,DerbyStartStopper,stop,Empty catch clause
..,org.apache.roller.testing,DerbyStartStopper,stop,Magic Number
..,org.apache.roller.weblogger.ui,ApplicationResourcesTest,setUp,Long Statement
..,org.apache.roller.weblogger.ui,UIPluginManagerTest,testEntryEditors,Magic Number
..,org.apache.roller.testutils,DerbyLifeCycle,lifeCycleStarting,Empty catch clause
..,org.apache.roller.testutils,DerbyLifeCycle,lifeCycleStarting,Magic Number
..,org.apache.roller.testutils,DerbyLifeCycle,lifeCycleStopped,Empty catch clause
..,org.apache.roller.testutils,DerbyLifeCycle,lifeCycleStopped,Magic Number
..,org.apache.roller.scripting,BSFRenderer,render,Long Statement
..,org.apache.roller.scripting,BSFRenderer,render,Magic Number
..,org.apache.roller.scripting,BSFRenderer,renderThrowable,Long Statement
..,org.apache.roller.scripting,GroovletRenderer,render,Magic Number
..,org.apache.roller.scripting,GroovletRenderer,renderThrowable,Long Statement
..,org.apache.roller.scripting,GroovyRunner,main,Magic Number
..,org.apache.roller.scripting,GroovyRunner,main,Magic Number
..,org.apache.roller.scripting,GSPRenderer,render,Magic Number
..,org.apache.roller.scripting,GSPRenderer,renderThrowable,Long Statement
..,org.apache.roller.selenium,AbstractRollerPage,verifyPageTitle,Magic Number
..,org.apache.roller.selenium,InitialLoginTestIT,setUp,Long Statement
..,org.apache.roller.selenium,InitialLoginTestIT,setUp,Magic Number
..,org.apache.roller.selenium,InitialLoginTestIT,setUp,Magic Number
..,org.apache.roller.selenium,InitialLoginTestIT,setUp,Magic Number
..,org.apache.roller.selenium.core,RegisterPage,submitUserRegistration,Magic Number
